user,connection_id,connection_name,screen_name,status_count,date_created,,
badar76,3754891,Brad Feld,bfeld,32412,08-04-07,,
badar76,8356,Chris Boden,chrisboden,5406,11-10-06,,
badar76,42803585,Usman Abbasi,uabbasi,555,27-05-09,,
badar76,2420881434,German Proverbs,GermanProverbs,14271,31-03-14,,
badar76,2409254581,English Proverbs,EnglishProverb2,13383,24-03-14,,
badar76,56684254,Burhan Rasool,BurhanRasool,3596,14-07-09,,
badar76,38399009,Bilal Zuberi,bznotes,19954,07-05-09,,
badar76,27715293,Kevan Lee,kevanlee,2401,31-03-09,,
badar76,215876019,James Hill,jameshilltaiwan,20435,15-11-10,,
badar76,730644764,Josh Horwitz,horwitzjosh,5834,01-08-12,,
badar76,559045317,Zohaib Amjad,Zohaib_Am,981,21-04-12,,
badar76,16281313,Syed Balkhi,syedbalkhi,20339,14-09-08,,
badar76,300957185,Naveeda Sultan,naveedasultan,1081,18-05-11,,
badar76,90119994,Huma Maqsood,huma_maqsood,3338,15-11-09,,
badar76,120852219,Zaid Ali,Za1d,10159,08-03-10,,
badar76,301715055,Austin Startup Week,AtxStartupWeek,1763,20-05-11,,
badar76,255059515,Austin Startup Crawl,ATXStartupCrawl,2669,20-02-11,,
badar76,934681,Joshua Baer,JoshuaBaer,51080,11-03-07,,
badar76,168775611,Battery Ventures,BatteryVentures,2100,21-07-10,,
badar76,15730053,Austin Ventures,AustinVentures,3060,05-08-08,,
badar76,251881119,Top Islamic Tweets™,Maestrouzy,28223,14-02-11,,
badar76,546403386,Tech Trailblazers,Techtrailblaze,4164,06-04-12,,
badar76,16887429,Capital Factory,CapitalFactory,5470,21-10-08,,
badar76,27095622,Patrick Riley,rileypat,1105,28-03-09,,
badar76,22799464,Betaspring,betaspring,4651,04-03-09,,
badar76,254330081,GAN,globalaccelnet,4105,19-02-11,,
badar76,329562672,OIC,OIC_OCI,3387,05-07-11,,
badar76,231810029,OIC Mission to UN,OICatUN,836,29-12-10,,
badar76,427206816,Shakil Chaudhary,ShakChaudhary,93,03-12-11,,
badar76,18607825,Abdullah Tariq,abdullahtariq91,53937,04-01-09,,
badar76,617350378,SMZZ.,SyedZainZaidee,7094,24-06-12,,
badar76,121467013,The School Fund,TheSchoolFund,2132,09-03-10,,
badar76,1886241504,YCF_SI,SI_YCF,139,20-09-13,,
badar76,116424578,Qatar Foundation,QF,8956,22-02-10,,
badar76,97019544,Roger Parloff,rparloff,1208,15-12-09,,
badar76,170985917,Faisal Sheikh,fmsheik,846,26-07-10,,
badar76,1338324476,HackMIT,HackMIT,880,09-04-13,,
badar76,586,Chris Sacca,sacca,42314,13-07-06,,
badar76,5252591,Bill Gurley,bgurley,5293,19-04-07,,
badar76,64844802,a16z,a16z,3609,12-08-09,,
badar76,1427511,TheFunded,TheFunded,6338,18-03-07,,
badar76,295,Josh Kopelman,joshk,3553,24-05-06,,
badar76,29054405,Founder Institute,founding,21031,06-04-09,,
badar76,5943622,Marc Andreessen,pmarca,73747,11-05-07,,
badar76,133188015,Adeo Ressi,adeoressi,508,15-04-10,,
badar76,28116608,AIESEC in Finland,AIESECFI,731,01-04-09,,
badar76,158022814,Accelerator Centre,AC_Waterloo,8675,21-06-10,,
badar76,15515420,Communitech,Communitech,18446,21-07-08,,
badar76,254507180,Fishburners,Fishburners,1412,19-02-11,,
badar76,627801443,#LatinaGeeks,LatinaGeeks,8547,06-07-12,,
badar76,268094901,Latino Startups,Latino_Startups,5096,18-03-11,,
badar76,1454946594,Manos Accelerator,ManosAccel,2016,24-05-13,,
badar76,17744075,Xavier Niel,Xavier75,20,30-11-08,,
badar76,98171679,Vincent Jacobs,vincejaco,1287,20-12-09,,
badar76,165137886,Michel Sassano,SassanoM,413,10-07-10,,
badar76,112671889,Kima Ventures,kimaventures,888,09-02-10,,
badar76,81947660,Phil Sanderson,SanFranciscoVC,3539,13-10-09,,
badar76,18058024,Brant Cooper,brantcooper,11661,12-12-08,,
badar76,429432831,Danny Navarro,dnavarro688,220,06-12-11,,
badar76,19285503,sarah drinkwater,sarahdrinkwater,26879,21-01-09,,
badar76,1090535016,Connor Swenson,crswenny,731,15-01-13,,
badar76,22973267,Gauhar Mukaman,Gauhar_,148,06-03-09,,
badar76,2574318732,NED Entrepreneurs ,NESInformation,7,18-06-14,,
badar76,478676589,AIESEC Islamabad,AIESECIslamabad,2390,30-01-12,,
badar76,61259403,AIESEC in Hong Kong,AIESECHongKong,651,30-07-09,,
badar76,42648854,AIESEC in Thailand,AIESEC_Thailand,662,26-05-09,,
badar76,62026587,AIESEC in Sri Lanka,AIESECLK,809,01-08-09,,
badar76,80672335,AIESEC_KZ,AIESEC_KZ,36,08-10-09,,
badar76,28762969,AIESEC ?stanbul,AIESECIstanbul,1466,04-04-09,,
badar76,25124517,AIESEC Malaysia,AIESECMalaysia,1406,18-03-09,,
badar76,33020700,AIESEC in Sweden,AIESECinSWEDEN,643,19-04-09,,
badar76,124155843,AIESEC Amsterdam,AIESECAmsterdam,107,18-03-10,,
badar76,159647260,AIESEC in Ireland,AIESEC_Ireland,523,26-06-10,,
badar76,83002103,AIESEC Lahore,aieseclhr,6,17-10-09,,
badar76,56530118,Monica Pascanu,MonicaPascanu,34,14-07-09,,
badar76,38617540,AIESEC Singapore,AIESECSingapore,247,08-05-09,,
badar76,59193704,AIESEC in NUS,AIESECinNUS,751,22-07-09,,
badar76,105126930,AIESEC in Denmark,AIESEC_Denmark,433,15-01-10,,
badar76,22732967,AIESEC Sydney,AIESECsydney,217,04-03-09,,
badar76,78039250,AIESEC Qatar,AIESECqatar,631,28-09-09,,
badar76,27298860,AIESEC in Delhi IIT,AIESECDelhiIIT,3712,29-03-09,,
badar76,24709348,AIESEC Switzerland,AIESECinSwiss,130,16-03-09,,
badar76,122087369,AI Team,AIteam1516,857,11-03-10,,
badar76,31664386,AIESEC Canada,AIESECcanada,2775,16-04-09,,
badar76,30643529,AIESEC UK,AIESECUK,641,12-04-09,,
badar76,29190190,AIESEC Germany,AIESECGermany,1855,06-04-09,,
badar76,23773818,Global AIESEC Alumni,AIESECAlumniGlo,1216,11-03-09,,
badar76,440896568,AIESEC in Kyrgyzstan,AIESECinKG,322,19-12-11,,
badar76,285746086,Dinara Issabekova,DeeMasterpiece,16798,21-04-11,,
badar76,37044319,David Burnstein,davidburnstein,89,02-05-09,,
badar76,288802254, Ainur Bektemirova,nuraska90,2314,27-04-11,,
badar76,9125162,Bektour Iskender,bektour,7746,27-09-07,,
badar76,302719706,Poveteva Elena,ElenaPoveteva,1772,21-05-11,,
badar76,15017962,Keri Goff,keri_goff,1209,05-06-08,,
badar76,584780539,Ola Sawicka,aasawicka,5436,19-05-12,,
badar76,154969548,Zulfiya Abdu,Zulchenok,8109,12-06-10,,
badar76,375787156,AIESEC in Kazakhstan,AIESECKZ,802,18-09-11,,
badar76,132801591,Anshul Tewari,anshul_tewari,11184,14-04-10,,
badar76,14643415,Aigerim Begaliyeva,aigera,4623,04-05-08,,
badar76,128842454,Benjamin Zand,BenjaminZand,4528,02-04-10,,
badar76,73428619,Nichole Allem,UtterDiplomacy,7701,11-09-09,,
badar76,116277541,Olga Chetverukhina,7CrazyLady7,665,22-02-10,,
badar76,143568410,State_SCA,State_SCA,6686,14-05-10,,
badar76,22641165,Samantha Barry,samanthabarry,3812,03-03-09,,
badar76,110823581,Macon Phillips,macon44,6656,03-02-10,,
badar76,18111774,KRMichelleWu,krmichellewu,3285,14-12-08,,
badar76,47232338,????????????,TristramPerry,24313,15-06-09,,
badar76,7296272,? Ollie ?,salsabeela,85375,06-07-07,,
badar76,65630309,Dr. Thomas Rose,DrThomasRose,16031,14-08-09,,
badar76,780552512,Kids Child Children,KidsChildren,632,25-08-12,,
badar76,22363802,Wired UK,WiredUK,37177,01-03-09,,
badar76,5988062,The Economist,TheEconomist,50818,12-05-07,,
badar76,22707348,Meena Kadri,meanestindian,2520,04-03-09,,
badar76,15093212,Diego Rodriguez,metacool,4946,12-06-08,,
badar76,13201312,WWF,WWF,294526,07-02-08,,
badar76,22009731,Design Museum,DesignMuseum,9796,26-02-09,,
badar76,11512342,frog design,frogdesign,6630,26-12-07,,
badar76,213930103,Prototype Design,PrototypeCamp,315,10-11-10,,
badar76,17169978,FrontlineSMS \o/,FrontlineSMS,4226,05-11-08,,
badar76,17539739,Case Foundation,CaseFoundation,15346,21-11-08,,
badar76,17627061,Skoll World Forum,SkollWorldForum,12801,25-11-08,,
badar76,26857202,NextBillion,NextBillion,24252,27-03-09,,
badar76,30331404,Stanford d.school,stanforddschool,1794,11-04-09,,
badar76,120030791,Florin Muresan,florin_muresan,26349,05-03-10,,
badar76,524561832,WIRED Design,Wired_Design,2605,14-03-12,,
badar76,58563977,Nathan Maton,NathanMaton,2913,21-07-09,,
badar76,41509378,Mashable Social Good,socialgood,5339,21-05-09,,
badar76,11673662,Sandi Krakowski,sandikrakowski,103039,31-12-07,,
badar76,531357192,Jonathan Wong,UN_JonathanWong,1291,20-03-12,,
badar76,352053266,Coursera,coursera,2116,10-08-11,,
badar76,9839422,Jason Morrison,iamjason,2166,01-11-07,,
badar76,7791902,Nathan Johns,NathanJohns,4293,29-07-07,,
badar76,14120612,Michael Wyszomierski,Wysz,1936,11-03-08,,
badar76,14181562,Stephen Lin,linstephen,88,20-03-08,,
badar76,81001513,easy tips,Tricky_Tips,32236,09-10-09,,
badar76,14539324,Computerworld,Computerworld,47266,26-04-08,,
badar76,6070762,PCWorld,pcworld,20039,16-05-07,,
badar76,168683999,Edu Collaborators,educollabor8ors,2192,20-07-10,,
badar76,1284141942,Work and Play,WorkandPlayNJ,126,21-03-13,,
badar76,1347947030,#PitchClubSF,PitchClubSF,81,13-04-13,,
badar76,729601669,Colearning Network,colearnwithus,185,01-08-12,,
badar76,15066271,PCMag,PCMag,22298,10-06-08,,
badar76,73147282,HuffPost Tech,HuffPostTech,45300,10-09-09,,
badar76,13982132,MIT Media Lab,medialab,8410,26-02-08,,
badar76,15808647,MIT Tech Review,techreview,34086,11-08-08,,
badar76,14508003,Trisha Quan,Trisha,4652,24-04-08,,
badar76,144429554,Sanita  Laivi?a,SanitaLaivina,739,16-05-10,,
badar76,1356752054,GBG Mumbai,GBGMumbai,2644,16-04-13,,
badar76,1329688478,GBG Women Cairo,GBGWomenCairo,10,05-04-13,,
badar76,815832871,Saifullah K Nyazee,SaifullahNyazee,421,11-09-12,,
badar76,38449103,Anusheh Naveed ,anushehnavash,1389,07-05-09,,
badar76,15319103,Chris Schroeder,cmschroed,31185,04-07-08,,
badar76,377026626,WorldBankSouthAsia,WorldBankSAsia,5244,21-09-11,,
badar76,15390783,Jake Archibald,jaffathecake,32508,11-07-08,,
badar76,12161,Natalie Downe,Natbat,17536,12-11-06,,
badar76,169942861,Lanyrd,lanyrd,924,23-07-10,,
badar76,11855482,Brad Frost,brad_frost,30582,05-01-08,,
badar76,755367,Bryan Rieger,bryanrieger,21668,06-02-07,,
badar76,6868612,Stephanie Rieger,stephanierieger,12315,17-06-07,,
badar76,16084859,Yiibu,yiibu,96,01-09-08,,
badar76,197546085,Vaqar Ahmed,vaqarahmed,2983,02-10-10,,
badar76,42853269,Imran Khan,ajimran,12851,27-05-09,,
badar76,154604290,Asad Hashim,AsadHashim,13489,11-06-10,,
badar76,1253493836,compaqpro4300,compaqpro4300,6,09-03-13,,
badar76,190836832,Ana Mihail,Ana_Mihail,849,15-09-10,,
badar76,475532969,LUMS,LifeAtLUMS,2509,27-01-12,,
badar76,1549966352,Sohail Naqvi,SohailHNaqvi,67,27-06-13,,
badar76,145413790,DigitalMutanjan,Shamiqh,1958,19-05-10,,
badar76,14396799,Melanie Mathos,melmatho,2797,15-04-08,,
badar76,83372488,Steven Kalifowitz,skalifowitz,8839,18-10-09,,
badar76,219215426,Frederique Covington,Freddie_covi,7224,24-11-10,,
badar76,985935006,Jackie Bona,jackie_bona,1698,03-12-12,,
badar76,68712942,Mark Teo,teowpm,654,25-08-09,,
badar76,11633492,Wili Miettinen,wili,1410,29-12-07,,
badar76,14095905,Farra Trompeter,farra,12210,07-03-08,,
badar76,12421062,Julia C. Campbell,JuliaCSocial,30910,19-01-08,,
badar76,10297,Beth Kanter,kanter,46378,24-10-06,,
badar76,6655422,Chad Norman,chadnorman,7877,08-06-07,,
badar76,1139804508,CMU GEC,cmugec,306,01-02-13,,
badar76,2372254448,CIE @ CMU,CMU_CIE,1522,04-03-14,,
badar76,89767179,CTTEC @ CMU,CMU_CTTEC,816,13-11-09,,
badar76,14178939,Dave Mawhinney,mrmawhinney,68,20-03-08,,
badar76,135187648,World Bank Africa,WorldBankAfrica,9384,20-04-10,,
badar76,12456402,Ushahidi,ushahidi,7281,20-01-08,,
badar76,18203224,VC4Africa ,VC4Africa,30854,18-12-08,,
badar76,19226651,Africa Gathering,africagathering,7806,20-01-09,,
badar76,89423018,Afrinnovator,Afrinnovator,31400,12-11-09,,
badar76,9017382,Erik Hersman,whiteafrican,21448,21-09-07,,
badar76,23760350,Lenaro,Lenaro,10523,11-03-09,,
badar76,321616004,Farees,farsees,3686,22-06-11,,
badar76,2483269489,maliha ali khan,malihakhan86,17,08-05-14,,
badar76,1626019621,maryamarshad,MaryamarshadA,307,27-07-13,,
badar76,130557513,Mehdi Hasan,mehdirhasan,78945,07-04-10,,
badar76,89194172,Mariyam Ali Dhillon,MariyamAli,8919,11-11-09,,
badar76,484928190,Mehrunisa Khan,MehrunisaK,2961,06-02-12,,
badar76,359398285,School of Leadership,soledupk,5004,21-08-11,,
badar76,458775447,YLC,ylcsol,2829,09-01-12,,
badar76,21266738,James Barrese,jamesbarrese,560,19-02-09,,
badar76,15829965,NextUpAsia,NextUpAsia,2339,13-08-08,,
badar76,8941152,Daniel CerVentus,cerventus,32646,18-09-07,,
badar76,2193071,Bernard Leong,bleongcw,19539,25-03-07,,
badar76,5411902,Mohan Belani,mohanbelani,9590,23-04-07,,
badar76,3808981,Gwendolyn Regina T,gwendolynregina,10417,08-04-07,,
badar76,27072607,Hugh Mason,hughmason,5788,28-03-09,,
badar76,15709952,Payoneer,Payoneer,8859,03-08-08,,
badar76,15315691,e27: Asia tech news,e27co,25053,04-07-08,,
badar76,158865339,Co.Design,FastCoDesign,46735,24-06-10,,
badar76,102570095,JFDI,jfdiasia,7752,07-01-10,,
badar76,16098626,Ray Wu,raywu,6834,02-09-08,,
badar76,38509599,Chiah Li,chiahli,211,08-05-09,,
badar76,2735591,Fast Company,FastCompany,123013,29-03-07,,
badar76,146365131,Madeeha Hassan,madeeha_hassan,2155,21-05-10,,
badar76,1549037671,Palestine Innovation,PALinnO_PS,110,27-06-13,,
badar76,1039201933,Gaza Sky Geeks,GazaSkyGeeks,5160,27-12-12,,
badar76,22537286,Iliana Montauk,ilianamontauk,1216,03-03-09,,
badar76,1446935671,Tenzin Keyzom Ngodup,KeyzomN,623,21-05-13,,
badar76,280716675,Co.Exist,FastCoExist,37470,12-04-11,,
badar76,145660533,Saad Sattar Khan,SaadSattarKhan,23429,19-05-10,,
badar76,16271217,Fahad Aziz,fahadaziz,966,13-09-08,,
badar76,36958702,Nisar,NisarAhmedPak,23180,01-05-09,,
badar76,384536513,Google Malaysia,GoogleMsia,2157,04-10-11,,
badar76,159046941,Saif Khan,khansaifarsenal,447,24-06-10,,
badar76,229139732,Gerard Baker,gerardtbaker,657,21-12-10,,
badar76,17076885,Susan Hobbs,slh,3924,31-10-08,,
badar76,15776381,Ariel Schwartz,arielhs,4934,08-08-08,,
badar76,130130301,Ben Schiller,btschiller,4991,06-04-10,,
badar76,17892884,elenikitra,elenikitra,8349,05-12-08,,
badar76,14929531,neddesmond,neddesmond,5439,28-05-08,,
badar76,235256664,Cecilia Guilford,cpguilford,5202,07-01-11,,
badar76,237472727,David Bellona,davidbellona,5073,13-01-11,,
badar76,23640904,erin moore,emoore,3319,11-03-09,,
badar76,798240884,Ethan Partners,EthanPartners,79,02-09-12,,
badar76,291586556,Mads Faurholt,MadsFaurholt,205,02-05-11,,
badar76,171613435,Skillshare,skillshare,9466,28-07-10,,
badar76,10006,Jake Schwartz,jakeschwartz,2479,22-10-06,,
badar76,170393291,General Assembly,GA,12600,24-07-10,,
badar76,29994840,The EIU,TheEIU,27988,09-04-09,,
badar76,662323,raanan bar-cohen,raanan,7673,19-01-07,,
badar76,50857613,Saher H Paracha,SaherParacha,915,26-06-09,,
badar76,149044628,Khizra,KhizM,49474,28-05-10,,
badar76,922,Holger Lüdorf,Holger,9383,14-07-06,,
badar76,16589879,Sangeeta Narayan,recruitingdiva,2100,04-10-08,,
badar76,303687748,DataDrivenJournalism,ddjournalism,3191,23-05-11,,
badar76,805547336,NUST NEC,NustNEC,536,06-09-12,,
badar76,951633984,Startup Weekend ISL,SWisb,518,16-11-12,,
badar76,366164626,Lisa Mahapatra,lisamahapatra,2052,01-09-11,,
badar76,313292471,Tashfeen,tashfene,5415,08-06-11,,
badar76,33656640,Alibaba.com,AlibabaTalk,4167,21-04-09,,
badar76,146089929,Muznah,muznah_umar,3488,20-05-10,,
badar76,1612448300,Steffen Hedebrandt,SHedebrandt,852,22-07-13,,
badar76,60629567,Lauren Schulte,LMSchulte,896,27-07-09,,
badar76,1074856015,Corrina Stasik,CorrinaStasik,125,10-01-13,,
badar76,524798034,Katrin Hippler,Katrin_Hippler,81,15-03-12,,
badar76,16090487,Fabio Rosati,fabio_rosati,456,02-09-08,,
badar76,16152935,Rich Pearson,pearsonisms,5830,06-09-08,,
badar76,29395505,Shailesh Rao,shaileshrao,823,07-04-09,,
badar76,240804513,Salman Saeed,SalluHee,26096,21-01-11,,
badar76,2226523555,GBG Sharjah,GBGSharjah,211,02-12-13,,
badar76,856124790,Farah Jahan Shahid,Farah_js,2262,01-10-12,,
badar76,15333047,Raheel Khursheed,Raheelk,61892,06-07-08,,
badar76,321161060,Hadith Time,HadithTime,861,21-06-11,,
badar76,19626006,D.J. Cunningham,djcunningham,3456,28-01-09,,
badar76,44911552,marianamourasantos,marysaints,10420,05-06-09,,
badar76,16143105,Open Knowledge,OKFN,7665,05-09-08,,
badar76,501968170,School of Data,SchoolOfData,2280,24-02-12,,
badar76,458647237,DataKind,DataKind,4521,09-01-12,,
badar76,1259043697,Data for Social Good,datascifellows,1186,11-03-13,,
badar76,14471545,K9 Ventures,K9Ventures,2579,22-04-08,,
badar76,894326581,Annabel Symington,A_Symington,1399,21-10-12,,
badar76,38631758,Bassam Qureshi,BassamQureshi,1270,08-05-09,,
badar76,217526339,Muhammad Ali,emALiBaBa,6445,20-11-10,,
badar76,115073277,Fatima Rizwan,fatimarizwan,8664,17-02-10,,
badar76,10236922,Rayid Ghani,rayidghani,293,14-11-07,,
badar76,1974191095,Fazal Sweets,Fazal_Sweets,2,20-10-13,,
badar76,2281044080,Google4Entrepreneurs,GoogleForEntrep,3345,08-01-14,,
"		badar76",26304269,Norwest,NorwestVP,2893,25-03-09,,
badar76,15903746,Mo Koyfman,mokoyfman,4694,19-08-08,,
badar76,59166197,Bessemer Venture ,BessemerVP,4484,22-07-09,,
badar76,133462105,Mark Siegel,msiegel11,265,16-04-10,,
badar76,18937279,Spark Capital,sparkcapital,2388,13-01-09,,
badar76,14946614,USV,usv,478,29-05-08,,
badar76,104286459,Redpoint  ,redpointvc,2624,13-01-10,,
badar76,43964334,Emergence Capital,emergencecap,3977,02-06-09,,
badar76,31099876,General Catalyst,gcvp,9366,14-04-09,,
badar76,185358059,Menlo Ventures,MenloVentures,6996,01-09-10,,
badar76,577490455,Heidi Roizen,HeidiRoizen,216,12-05-12,,
badar76,16520013,Shari Foldes,sharifoldes,1642,30-09-08,,
badar76,1596335612,Coursmos.com,Coursmos,2284,15-07-13,,
badar76,769838508,Draper University,Draper_U,6222,20-08-12,,
badar76,22255654,John Doerr,johndoerr,750,28-02-09,,
badar76,21888718,Flybridge Capital,flybridge,1791,25-02-09,,
badar76,165503959,NEA,NEAVC,3911,12-07-10,,
badar76,26281090,Larry Cheng,larryvc,2494,24-03-09,,
badar76,20884310,Tim Draper,TimDraper,1047,15-02-09,,
badar76,21053974,Sasha Johnson,SashJohn,2084,17-02-09,,
badar76,105957166,GTS,GlobalTechSympo,887,18-01-10,,
badar76,538539655,beSUCCESS / beGLOBAL,koreastartups,2989,28-03-12,,
badar76,31267919,SV Angel,svangel,272,15-04-09,,
badar76,539137645,Boost VC,BoostVC,2247,28-03-12,,
badar76,42751544,Spencer McLeod,CapitalLeverage,7440,27-05-09,,
badar76,125499355,Steve Jurvetson,dfjsteve,801,23-03-10,,
badar76,14205980,Ben Levy,BenLevy74,3335,24-03-08,,
badar76,31408413,Creandum,creandum,1845,15-04-09,,
badar76,70469164,MAD Incubator,madincubator,1454,01-09-09,,
badar76,19459519,BootstrapLabs,bootstraplabs,8608,25-01-09,,
badar76,17197153,Arketi Group,arketi,11985,06-11-08,,
badar76,77311775,Trident Capital,tridentcapital,1322,26-09-09,,
badar76,1228756286,AME Cloud Ventures,AMECloudVC,207,01-03-13,,
badar76,14306904,Vahid Ta'eed,vahid_taeed,919,05-04-08,,
badar76,16582191,Envato,envato,7185,04-10-08,,
badar76,1104094610,ThemeFusion,Theme_Fusion,1275,19-01-13,,
badar76,4418401,Muhammad Haris,mharis,5448,13-04-07,,
badar76,19959766,Josh Janssen,joshjanssen,8870,03-02-09,,
badar76,82364810,CSAIL at MIT,MIT_CSAIL,1821,14-10-09,,
badar76,57329666,Qasif Shahid,qasifshahid,334,16-07-09,,
badar76,44224256,Lean Startup Circle,LeanCircle,3847,03-06-09,,
badar76,10439482,Kevin Dewalt,kevindewalt,8061,21-11-07,,
badar76,17444309,Joel Gascoigne,joelgascoigne,38541,17-11-08,,
badar76,37501003,Rania Khalek,RaniaKhalek,55371,04-05-09,,
badar76,6504602,Deena Varshavskaya,siberianfruit,4433,01-06-07,,
badar76,17034868,OsamaManzar,OsamaManzar,8761,29-10-08,,
badar76,197962366,Buffer,buffer,223293,03-10-10,,
badar76,110821538,Leo Widrich,LeoWid,24175,03-02-10,,
badar76,2408455975,REDC,LUMSREDC,1630,24-03-14,,
badar76,2226637843,LUMS Center 4 Entrep,lumscent,1988,02-12-13,,
badar76,69807765,Javeria Siddique,javerias,42066,29-08-09,,
badar76,50393960,Bill Gates,BillGates,1846,25-06-09,,
badar76,14349687,Sandbox,sandbox_network,3783,10-04-08,,
badar76,13393052,ACLU National,ACLU,19409,12-02-08,,
badar76,1666171729,Tech Policy Lab,TechPolicyLab,235,13-08-13,,
badar76,14428289,Kevin Bankston,KevinBankston,10341,18-04-08,,
badar76,22186723,Joseph Lorenzo Hall,JoeBeOne,30866,28-02-09,,
badar76,16228337,CDT,CenDemTech,9071,11-09-08,,
badar76,31919963,Adam Koch,adamkoch,342,16-04-09,,
badar76,23933493,Salman Mazhar,SalmanM,369,12-03-09,,
badar76,40596875,naeem zamindar,jedi786,36,17-05-09,,
badar76,280095860,Salman Ahsan,salman_ahsan,19,10-04-11,,
badar76,21495783,The Up Group,TheUpGroup,1600,21-02-09,,
badar76,57871990,Ahsan,ahsanoni,879,18-07-09,,
badar76,1194217099,Almas Hyder,AlmasHyder,148,18-02-13,,
badar76,553907627,Farrah Arif,DrFarrahArif,678,15-04-12,,
badar76,1515350894,Amir Malik,malik_amir75,140,14-06-13,,
badar76,283374530,Aizzah Fatima,AizzahFatima,2215,17-04-11,,
badar76,577459091,Moeed Pirzada,MoeedNj,5980,12-05-12,,
badar76,456640876,Salman Iqbal ARY,Salman_ARY,4033,06-01-12,,
badar76,17501885,Sana Ahmed,sanaahmed,3586,20-11-08,,
badar76,33308499,Leila Khan,leilakhan,3067,20-04-09,,
badar76,2376346555,Harris Mustafa,wackypaky,107,07-03-14,,
badar76,1008234385,Mobilink Business,MobilinkBiz,2002,13-12-12,,
badar76,146902414,Saira Agha,cheenaagha,14119,22-05-10,,
badar76,757620158,Rocket Internet,RocketBerlin,426,14-08-12,,
badar76,160711828,Arthur Gerigk,arthurgerigk,65,29-06-10,,
badar76,20857596,Andreas Winiarski,winiarski,4964,14-02-09,,
badar76,1940237881,Arooj Perzada,Arooj_Perzada,5479,06-10-13,,
badar76,137208898,Lesley Hazleton,accidentaltheo,3136,26-04-10,,
badar76,272326626,Fasih ur Rehman,FasihTanoli,14485,26-03-11,,
badar76,16838443,KurzweilAINews,KurzweilAINews,10007,18-10-08,,
badar76,137066739,Abubakr Eirabie,abueirabie,137,25-04-10,,
badar76,2194298850,Amer Qureshi,AmerQ_qct,3680,14-11-13,,
badar76,415657043,Mariam Shakir,MariamShakir,1572,18-11-11,,
badar76,355405182,Mirza Burhan Baig,MirxaLive,502,15-08-11,,
badar76,303582018,Rehan Jalil,R_Jalil,152,23-05-11,,
badar76,60308942,Clayton Christensen,claychristensen,1189,26-07-09,,
badar76,37228372,Greg McKeown,GregoryMcKeown,1867,02-05-09,,
badar76,163495689,Anila Khawaja,anilakhawaja,4881,06-07-10,,
badar76,121888053,Hamza Khan,hamzahumayun,215,11-03-10,,
badar76,2343564084,StartupWeekendLahore,swlhr,25,14-02-14,,
badar76,6917252,tokyotribe,tokyotribe,2361,19-06-07,,
badar76,2322773971,Pak Ser Zameen,PakSerZ,58,02-02-14,,
badar76,17267391,Wildfire by Google,wildfireapp,10589,09-11-08,,
badar76,36880081,Aamer Kaleem,akaleem,964,01-05-09,,
badar76,518656877,Faaiz Khan,Fezhk,3671,08-03-12,,
badar76,425298827,Faisal Khan,esepzai,1777,01-12-11,,
badar76,62082936,Muhammad Uzair,Uzairktk,8859,01-08-09,,
badar76,2193976220,Basecamp Peshawar,basecamppk,607,14-11-13,,
badar76,15828408,Susan Wojcicki,SusanWojcicki,327,13-08-08,,
badar76,396025439,Farhatullah Babar,Prezspoxperson,0,22-10-11,,
badar76,32359921,The Economist,EconBizFin,47042,17-04-09,,
badar76,11621222,Abheek Anand,abheek,711,29-12-07,,
badar76,2148538556,Fasih Ullah,Fasihullahpk,7,22-10-13,,
badar76,881867660,Osman Saifullah Khan,OsmanSaifullahK,2176,15-10-12,,
badar76,50979111,shehryar,Shehryarkhalids,2025,26-06-09,,
badar76,54141775,Rosanna Chan,I_am_rose,201,06-07-09,,
badar76,295764352,Fortify Ventures,fortifyvc,1296,09-05-11,,
badar76,16656732,ISL,istrategylabs,4631,09-10-08,,
badar76,3530201,Peter Corbett ? ,corbett3000,29554,05-04-07,,
badar76,50515279,Mandy Hong,mandyhong08,2185,25-06-09,,
badar76,2242703814,Muslim Consumer (EU),EuropeanMuslim,1336,12-12-13,,
badar76,1923222986,Hackathon Watch,HackathonWatch,2187,01-10-13,,
badar76,1406613187,Kaylene Hong,kaylenehong,1384,06-05-13,,
badar76,476762447,#OpIsrael,Op_Israel,38098,28-01-12,,
badar76,6989452,neeraj arora,neerajarora,5726,21-06-07,,
badar76,36783881,jan koum,jankoum,68,01-05-09,,
badar76,11165452,Siim Teller,teller,14358,14-12-07,,
badar76,918505519,Masjid Hj Md Salleh,MasjidHMSalleh,49,01-11-12,,
badar76,445041828,Alex Long,alexdlong,97,24-12-11,,
badar76,108386668,IFANCA,IFANCA,10321,26-01-10,,
badar76,34313512,My Halal Kitchen ,MyHalalKitchen,22276,22-04-09,,
badar76,14700316,Human Rights Watch,hrw,38505,08-05-08,,
badar76,18640981,Pakistan's Publics?,fouadbajwa,1811,06-01-09,,
badar76,2266509623,durriya,durriyazmat,133,07-01-14,,
badar76,45084494,Ahmed Saleemi,ahmedsaleemi,8449,06-06-09,,
badar76,135435478,Fundamo,Fundamo,430,21-04-10,,
badar76,19108870,Hannes van Rensburg,Rensburg,3658,17-01-09,,
badar76,51951124,Nerd Einstien,NerdEinstein,1132,29-06-09,,
badar76,20211972,Jess Williamson,JessInBlue,8678,06-02-09,,
